Date,Open Price,High,Low,No. of Trades,Volume,Value,Last Trade Price,Last Trade Date,Prev. Close,Closing Price,Net Change,,%
30/08/2017,0.9,0.9,0.89,46,"2,526,009","2,246,914.35",0.89,30/08/2017,0.89,0.89,0,,0.23
29/08/2017,0.89,0.9,0.89,45,"2,564,231","2,285,539.21",0.89,29/08/2017,0.9,0.89,-0.01,,-1.45
28/08/2017,0.89,0.9,0.88,120,"6,075,196","5,425,529.12",0.9,28/08/2017,0.9,0.9,0,,0.33
27/08/2017,0.9,0.9,0.89,119,"9,497,775","8,482,075.40",0.9,27/08/2017,0.9,0.9,-0.01,,-0.88
24/08/2017,0.89,0.91,0.89,290,"27,590,623","24,809,949.57",0.9,24/08/2017,0.89,0.9,0.02,,1.69
23/08/2017,0.88,0.89,0.87,185,"14,961,064","13,234,859.82",0.89,23/08/2017,0.88,0.89,0.01,,1.37
22/08/2017,0.88,0.88,0.87,91,"6,215,190","5,461,450.44",0.88,22/08/2017,0.88,0.88,0,,-0.34
21/08/2017,0.9,0.91,0.88,291,"24,467,915","21,812,966.24",0.88,21/08/2017,0.9,0.88,-0.02,,-2
20/08/2017,0.86,0.9,0.86,630,"83,789,973","74,099,379.24",0.9,20/08/2017,0.86,0.9,0.04,,4.3
17/08/2017,0.82,0.87,0.82,709,"66,739,806","56,939,601.13",0.86,17/08/2017,0.83,0.86,0.03,,3.73
16/08/2017,0.81,0.84,0.81,425,"32,584,577","26,892,998.27",0.83,16/08/2017,0.82,0.83,0.01,,1.22
15/08/2017,0.77,0.83,0.77,"1,134","123,729,509","98,028,233.52",0.82,15/08/2017,0.86,0.82,-0.04,,-4.32
14/08/2017,0.86,0.87,0.85,233,"11,777,975","10,100,274.37",0.86,14/08/2017,0.85,0.86,0,,0.47
13/08/2017,0.88,0.88,0.85,321,"19,139,658","16,484,498.46",0.85,13/08/2017,0.88,0.85,-0.03,,-3.07
10/8/2017,0.87,0.89,0.86,445,"41,758,463","36,642,361.21",0.88,10/8/2017,0.87,0.88,0.01,,1.15
9/8/2017,0.87,0.88,0.86,281,"17,293,533","15,094,731.75",0.87,9/8/2017,0.88,0.87,-0.01,,-1.02
8/8/2017,0.88,0.89,0.87,288,"18,022,974","15,822,940.32",0.88,8/8/2017,0.88,0.88,0,,-0.11
7/8/2017,0.9,0.91,0.88,607,"53,689,918","47,843,730.07",0.88,7/8/2017,0.89,0.88,-0.01,,-1.46
6/8/2017,0.91,0.91,0.89,429,"33,932,087","30,526,106.19",0.89,6/8/2017,0.91,0.89,-0.01,,-1.33
3/8/2017,0.91,0.91,0.9,328,"19,702,012","17,881,786.33",0.91,3/8/2017,0.91,0.91,-0.01,,-0.55
2/8/2017,0.92,0.92,0.91,540,"44,521,430","40,622,420.94",0.91,2/8/2017,0.92,0.91,-0.01,,-1.41
1/8/2017,0.93,0.93,0.92,304,"23,135,584","21,373,608.27",0.92,1/8/2017,0.93,0.92,-0.01,,-0.65
31/07/2017,0.93,0.93,0.92,151,"11,791,582","10,945,949.92",0.93,31/07/2017,0.93,0.93,0,,0.32
30/07/2017,0.93,0.94,0.93,179,"11,440,750","10,633,045.71",0.93,30/07/2017,0.93,0.93,0,,-0.11
27/07/2017,0.93,0.93,0.93,93,"4,949,754","4,594,247.14",0.93,27/07/2017,0.93,0.93,0,,0.11
26/07/2017,0.94,0.94,0.92,384,"27,243,186","25,242,661.74",0.93,26/07/2017,0.94,0.93,-0.01,,-1.28
25/07/2017,0.95,0.95,0.93,319,"26,387,614","24,701,284.58",0.94,25/07/2017,0.95,0.94,-0.01,,-0.85
24/07/2017,0.96,0.96,0.95,230,"16,749,530","15,932,191.44",0.95,24/07/2017,0.96,0.95,-0.01,,-1.25
23/07/2017,0.95,0.97,0.95,289,"28,519,261","27,372,784.18",0.96,23/07/2017,0.95,0.96,0.01,,0.63
20/07/2017,0.96,0.96,0.95,273,"39,657,864","37,722,509.51",0.95,20/07/2017,0.95,0.95,0,,-0.21
19/07/2017,0.95,0.96,0.95,109,"17,129,038","16,366,399.61",0.95,19/07/2017,0.96,0.95,0,,-0.1
18/07/2017,0.96,0.96,0.95,117,"6,847,888","6,563,561.97",0.96,18/07/2017,0.97,0.96,-0.01,,-1.14
17/07/2017,0.97,0.97,0.95,245,"20,919,752","20,125,147.01",0.97,17/07/2017,0.96,0.97,0,,0.31
16/07/2017,0.96,0.97,0.96,300,"23,231,096","22,469,482.19",0.96,16/07/2017,0.96,0.96,0,,0.31
13/07/2017,0.96,0.96,0.96,344,"27,992,320","26,872,614.26",0.96,13/07/2017,0.96,0.96,0.01,,0.52
12/7/2017,0.94,0.96,0.94,327,"50,552,691","47,885,142.80",0.96,12/7/2017,0.94,0.96,0.02,,1.92
11/7/2017,0.94,0.95,0.94,108,"28,693,338","26,944,752.85",0.94,11/7/2017,0.94,0.94,0,,-0.32
10/7/2017,0.93,0.95,0.93,562,"57,313,544","54,048,664.91",0.94,10/7/2017,0.92,0.94,0.02,,1.73
9/7/2017,0.92,0.93,0.91,122,"27,205,421","25,047,629.31",0.92,9/7/2017,0.92,0.92,0.01,,0.98
6/7/2017,0.92,0.92,0.91,78,"4,385,550","4,007,614.29",0.92,6/7/2017,0.91,0.92,0,,0.33
5/7/2017,0.92,0.93,0.91,136,"8,043,979","7,421,195.12",0.91,5/7/2017,0.92,0.91,-0.01,,-0.87
4/7/2017,0.92,0.93,0.91,297,"21,418,982","19,777,085.90",0.92,4/7/2017,0.92,0.92,0.01,,0.55
3/7/2017,0.9,0.92,0.9,246,"14,554,904","13,315,837.82",0.92,3/7/2017,0.91,0.92,0.01,,0.88
2/7/2017,0.89,0.92,0.89,167,"11,683,223","10,602,787.98",0.91,2/7/2017,0.9,0.91,0.01,,0.78
29/06/2017,0.92,0.93,0.9,241,"13,419,850","12,257,961.13",0.9,29/06/2017,0.92,0.9,-0.02,,-2.07
28/06/2017,0.93,0.94,0.92,178,"7,221,768","6,667,216.42",0.92,28/06/2017,0.93,0.92,-0.01,,-1.18
22/06/2017,0.95,0.95,0.91,327,"24,556,041","22,789,054.33",0.93,22/06/2017,0.95,0.93,-0.02,,-1.9
21/06/2017,0.96,0.96,0.95,244,"17,151,750","16,310,902.50",0.95,21/06/2017,0.97,0.95,-0.02,,-2.07
20/06/2017,0.97,0.97,0.96,204,"12,166,334","11,751,482.09",0.97,20/06/2017,0.97,0.97,0,,-0.21
19/06/2017,0.97,0.98,0.97,342,"18,508,784","18,006,370.62",0.97,19/06/2017,0.97,0.97,0,,0
18/06/2017,0.96,0.99,0.96,"1,057","91,372,485","89,461,297.15",0.97,18/06/2017,0.95,0.97,0.02,,1.78
15/06/2017,0.94,0.96,0.93,557,"113,024,071","106,200,340.93",0.95,15/06/2017,0.93,0.95,0.02,,2.14
14/06/2017,0.94,0.94,0.93,188,"13,749,345","12,880,146.28",0.93,14/06/2017,0.94,0.93,-0.01,,-0.53
13/06/2017,0.93,0.95,0.93,433,"89,246,526","83,515,837.24",0.94,13/06/2017,0.93,0.94,0.01,,1.3
12/6/2017,0.92,0.93,0.92,258,"218,714,570","201,279,990.64",0.93,12/6/2017,0.92,0.93,0.01,,1.2
11/6/2017,0.92,0.93,0.91,109,"9,733,846","8,982,631.42",0.92,11/6/2017,0.92,0.92,0,,0
8/6/2017,0.93,0.93,0.91,265,"21,268,505","19,523,141.13",0.92,8/6/2017,0.93,0.92,-0.01,,-1.51
7/6/2017,0.91,0.94,0.91,447,"41,311,099","38,539,087.35",0.93,7/6/2017,0.92,0.93,0.01,,0.98
6/6/2017,0.92,0.92,0.9,128,"10,046,909","9,160,160.84",0.92,6/6/2017,0.92,0.92,0.01,,0.55
5/6/2017,0.91,0.92,0.88,319,"26,652,129","24,144,682.17",0.92,5/6/2017,0.93,0.92,-0.01,,-1.19
4/6/2017,0.93,0.94,0.93,186,"14,433,216","13,437,682.51",0.93,4/6/2017,0.93,0.93,0,,0.11
1/6/2017,0.91,0.93,0.91,305,"53,729,234","49,631,440.78",0.93,1/6/2017,0.91,0.93,0.01,,1.54
31/05/2017,0.91,0.93,0.91,295,"197,504,050","183,587,974.81",0.91,31/05/2017,0.91,0.91,0,,0.11
30/05/2017,0.9,0.91,0.9,114,"9,445,891","8,577,537.00",0.91,30/05/2017,0.9,0.91,0.01,,1.11
29/05/2017,0.87,0.92,0.87,367,"59,401,152","53,608,318.95",0.9,29/05/2017,0.88,0.9,0.02,,2.39
28/05/2017,0.89,0.9,0.87,208,"14,848,815","13,010,520.71",0.88,28/05/2017,0.9,0.88,-0.02,,-2.33
25/05/2017,0.92,0.93,0.85,248,"19,794,606","17,559,097.33",0.9,25/05/2017,0.93,0.9,-0.03,,-3.12
24/05/2017,0.92,0.93,0.92,98,"8,200,717","7,550,788.66",0.93,24/05/2017,0.92,0.93,0.01,,0.65
23/05/2017,0.94,0.94,0.92,91,"4,603,275","4,273,435.10",0.92,23/05/2017,0.93,0.92,-0.01,,-0.75
22/05/2017,0.93,0.95,0.93,268,"52,731,452","49,179,773.15",0.93,22/05/2017,0.93,0.93,0.01,,0.54
21/05/2017,0.94,0.94,0.92,127,"35,055,438","32,461,074.38",0.93,21/05/2017,0.93,0.93,0,,-0.32
18/05/2017,0.94,0.94,0.92,129,"23,063,069","21,384,220.96",0.93,18/05/2017,0.94,0.93,-0.01,,-1.38
17/05/2017,0.94,0.96,0.94,79,"5,508,129","5,209,048.96",0.94,17/05/2017,0.94,0.94,0,,-0.32
16/05/2017,0.95,0.96,0.94,161,"11,916,759","11,270,068.46",0.94,16/05/2017,0.95,0.94,-0.01,,-0.84
15/05/2017,0.97,0.97,0.95,254,"20,212,254","19,299,210.17",0.95,15/05/2017,0.98,0.95,-0.02,,-2.36
14/05/2017,0.96,0.98,0.96,251,"63,035,763","61,399,264.65",0.98,14/05/2017,0.96,0.98,0.01,,1.25
11/5/2017,0.97,0.98,0.96,160,"16,775,655","16,259,489.03",0.96,11/5/2017,0.97,0.96,-0.01,,-0.72
10/5/2017,0.97,0.97,0.95,126,"7,574,309","7,286,439.58",0.97,10/5/2017,0.97,0.97,0,,0
9/5/2017,0.97,0.98,0.95,125,"6,340,973","6,129,783.38",0.97,9/5/2017,0.97,0.97,0.01,,0.52
8/5/2017,0.97,0.99,0.96,174,"8,255,199","8,034,390.31",0.97,8/5/2017,0.97,0.97,-0.01,,-0.52
7/5/2017,1,1,0.97,209,"17,560,927","17,310,179.93",0.97,7/5/2017,0.99,0.97,-0.02,,-2.02
4/5/2017,0.95,0.99,0.95,340,"33,501,177","32,805,160.53",0.99,4/5/2017,0.94,0.99,0.05,,4.87
3/5/2017,1.06,1.06,1.02,198,"21,327,290","22,037,366.33",1.02,3/5/2017,1.05,1.02,-0.03,,-2.86
2/5/2017,1.06,1.08,1.04,381,"43,413,098","46,146,636.76",1.05,2/5/2017,1.06,1.05,-0.01,,-0.94
1/5/2017,1.02,1.07,1,388,"60,863,347","63,326,318.55",1.06,1/5/2017,1.02,1.06,0.04,,3.92
30/04/2017,1.03,1.07,1.02,306,"40,532,227","42,098,676.87",1.02,30/04/2017,1.01,1.02,0.01,,0.99
27/04/2017,0,0,0,0,0,0,0,26/04/2017,1.01,1.01,0,,0
26/04/2017,1.01,1.03,1,209,"16,801,841","17,023,103.57",1.01,26/04/2017,1,1.01,0.01,,1.1
25/04/2017,1,1.01,1,182,"50,442,419","50,878,900.05",1,25/04/2017,1,1,0,,0.2
24/04/2017,1.04,1.05,1,368,"31,692,912","32,221,339.08",1,24/04/2017,1.03,1,-0.03,,-3.2
20/04/2017,0.97,1.12,0.96,868,"120,529,442","125,856,729.83",1.03,20/04/2017,0.97,1.03,0.06,,5.75
19/04/2017,0.98,0.98,0.97,137,"9,881,492","9,685,623.61",0.97,19/04/2017,0.97,0.97,0.01,,0.72
18/04/2017,0.96,0.98,0.95,207,"15,572,865","15,064,642.26",0.97,18/04/2017,0.95,0.97,0.02,,2.11
17/04/2017,0.98,0.99,0.95,195,"14,995,805","14,309,769.73",0.95,17/04/2017,0.98,0.95,-0.03,,-3.37
16/04/2017,0.99,1,0.96,133,"8,759,430","8,577,328.02",0.98,16/04/2017,1,0.98,-0.02,,-1.9
13/04/2017,1.01,1.01,0.99,109,"7,373,583","7,367,847.11",1,13/04/2017,1.01,1,-0.01,,-1.09
12/4/2017,1.02,1.03,1,138,"31,560,519","32,299,306.62",1.01,12/4/2017,1.02,1.01,-0.01,,-0.98
11/4/2017,1.05,1.05,1.01,98,"8,071,685","8,287,931.48",1.02,11/4/2017,1.04,1.02,-0.02,,-1.92
10/4/2017,1.04,1.04,1.03,112,"10,569,680","10,992,173.51",1.04,10/4/2017,1.03,1.04,0.01,,0.97
9/4/2017,1.04,1.07,1.03,195,"22,258,791","23,380,103.90",1.03,9/4/2017,1.05,1.03,-0.02,,-1.9
6/4/2017,1.04,1.05,1.03,157,"16,179,605","16,790,247.78",1.05,6/4/2017,1.05,1.05,0,,0
5/4/2017,1.03,1.05,1.02,186,"22,132,106","22,878,017.97",1.05,5/4/2017,1.02,1.05,0.03,,2.94
4/4/2017,1.02,1.04,1.01,242,"28,832,451","29,652,425.01",1.02,4/4/2017,1.02,1.02,0,,0
3/4/2017,1,1.03,0.99,322,"81,939,828","83,339,080.92",1.02,3/4/2017,1,1.02,0.03,,2.51
2/4/2017,0.97,1.01,0.97,262,"73,210,968","71,454,528.61",1,2/4/2017,0.97,1,0.03,,2.79
30/03/2017,0.97,0.98,0.96,131,"12,047,503","11,673,460.79",0.97,30/03/2017,0.97,0.97,0,,-0.31
29/03/2017,0.99,0.99,0.97,78,"5,341,326","5,238,035.87",0.97,29/03/2017,0.98,0.97,-0.01,,-0.92
28/03/2017,0.98,0.99,0.98,124,"9,428,871","9,291,384.02",0.98,28/03/2017,0.99,0.98,-0.01,,-0.51
27/03/2017,0.98,0.99,0.97,144,"11,055,239","10,829,062.02",0.99,27/03/2017,0.97,0.99,0.01,,1.34
26/03/2017,0.95,0.99,0.95,277,"19,274,878","18,828,879.32",0.97,26/03/2017,0.94,0.97,0.03,,3.08
23/03/2017,0.96,0.97,0.94,144,"13,758,639","13,091,816.92",0.94,23/03/2017,0.94,0.94,0,,0.11
22/03/2017,0.95,0.96,0.94,104,"17,338,264","16,497,986.02",0.94,22/03/2017,0.96,0.94,-0.02,,-1.98
21/03/2017,0.96,0.96,0.94,70,"4,171,446","3,973,892.10",0.96,21/03/2017,0.95,0.96,0.01,,1.05
20/03/2017,0.97,0.97,0.95,130,"11,342,675","10,869,763.47",0.95,20/03/2017,0.98,0.95,-0.03,,-2.56
19/03/2017,0.99,0.99,0.98,48,"2,700,199","2,648,120.00",0.98,19/03/2017,0.98,0.98,0,,-0.41
16/03/2017,0.98,1,0.98,177,"11,495,908","11,354,372.47",0.98,16/03/2017,0.98,0.98,0.01,,0.51
15/03/2017,0.98,0.99,0.98,51,"2,668,681","2,615,158.90",0.98,15/03/2017,0.98,0.98,-0.01,,-0.51
14/03/2017,0.99,1,0.98,78,"4,012,555","3,966,242.40",0.98,14/03/2017,1,0.98,-0.02,,-1.61
13/03/2017,0.98,1.01,0.96,286,"25,518,430","25,097,233.11",1,13/03/2017,0.98,1,0.02,,1.63
12/3/2017,0.98,0.99,0.98,103,"6,475,488","6,358,453.43",0.98,12/3/2017,1,0.98,-0.02,,-1.51
9/3/2017,1.01,1.01,0.97,121,"11,355,056","11,286,222.05",1,9/3/2017,1,1,-0.01,,-0.5
8/3/2017,1.01,1.03,1,107,"6,560,153","6,661,791.62",1,8/3/2017,1.01,1,-0.01,,-0.99
7/3/2017,1.02,1.03,1,86,"4,260,431","4,281,612.24",1.01,7/3/2017,1.02,1.01,-0.01,,-0.98
6/3/2017,1.02,1.03,1,126,"11,164,687","11,324,123.35",1.02,6/3/2017,1.02,1.02,0,,0
5/3/2017,1.04,1.04,1.02,111,"10,998,769","11,273,507.71",1.02,5/3/2017,1.04,1.02,-0.02,,-1.92
